ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,WardLat,WardLon,Feature,FeatureValue,SHAPValue
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,TransactionCount,526.0,837.0285268758507
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,AvgBuildingAge,19.208237986270024,-1296.3492534474947
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,AvgArea,79.63878326996198,462.0093075204003
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,ActiveMeshes,25.0,230.3669007559363
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,TimeTrend,64.0,-461.4855199695396
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,Ward_encoded,17.0,-34.95793883193694
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,Q_2,0.0,-3.4538604277491953
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,Q_3,1.0,-382.7342678484167
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,Q_4,0.0,143.67448314476798
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,MedianPriceSqM_lag1,1095454.5454545454,133899.94278983283
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,MedianPriceSqM_lag4,1133928.5714285714,15070.92306051094
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,MedianPriceSqM_growth_qoq,9.543568464730301,32827.233957229946
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,MedianPriceSqM_growth_yoy,5.826771653543306,752.679208621064
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,MedianPriceSqM_ma4q,1161720.7792207792,486511.7508061534
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,MedianPriceSqM_std4q,49758.55291882718,2109.9576767791973
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,TransactionCount,207.0,-304.5331798569398
82,LightGBM,Ward,val,1200000.0,1263466.2329556406,-63466.23295564065,2020-Q1,Shibuya Ward,35.67036252386478,139.69367265701294,AvgBuildingAge,24.22905027932961,3065.1477146322054
