ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_median_ppsqm_lag1,683333.3333333333,-7528.338103201826
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_median_ppsqm_lag4,826890.7563025211,37151.1709825032
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_median_ppsqm_growth_qoq,-6.341463414634141,-24943.237425063908
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_median_ppsqm_growth_yoy,-22.60162601626017,-24311.853983092733
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_median_ppsqm_ma4q,705092.5106884859,87031.32316969268
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_median_ppsqm_std4q,93597.9317843904,5209.053717161572
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_transaction_count,13.0,-2404.209090771794
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_avg_age,24.1,-1494.9601660988992
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,mesh_avg_area,76.53846153846153,-1481.2716460079428
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,TimeTrend,59.0,2500.8319099644978
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,Ward_encoded,17.0,-913.0633895664432
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,WardHedonicIndex,111.18671494868262,-14.339850222902896
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,WardHedonicIndex_missing,1.0,0.0
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,MeshHedonicIndex,64.90265504333601,-4346.393892818818
18,LinearRegression,Mesh,val,640000.0,670289.0153975822,-30289.015397582203,2020-Q2,Ota Ward,53393504,35.57257078830743,139.7084891796112,35.585214653527046,139.6824824810028,MeshHedonicIndex_missing,1.0,0.0
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_median_ppsqm_lag1,283766.2337662338,44527.450187037495
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_median_ppsqm_lag4,289705.8823529412,-54352.56639859895
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_median_ppsqm_growth_qoq,5.720823798626995,9208.425162622023
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_median_ppsqm_growth_yoy,3.5532994923857864,3853.3510926432955
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_median_ppsqm_ma4q,289691.55844155845,-356513.78226570046
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_median_ppsqm_std4q,12429.525288299017,22715.40150901041
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_transaction_count,11.0,-3472.7464644479896
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_avg_age,21.77777777777778,-986.8111197706567
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,mesh_avg_area,137.27272727272728,-982.1876111620877
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,TimeTrend,57.0,2350.0885760307056
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,Ward_encoded,27.0,-3230.483160039693
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,WardHedonicIndex,185.28021738371316,137.0500103725708
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,WardHedonicIndex_missing,1.0,0.0
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,MeshHedonicIndex,112.53900382803236,-2066.5583016858373
19,LinearRegression,Mesh,val,300000.0,267020.9343814149,32979.0656185851,2020-Q3,"Wakabayashi Ward, Sendai City",57402770,38.24957240498102,140.8877170085907,38.226828190508286,140.8854854106903,MeshHedonicIndex_missing,1.0,0.0
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_median_ppsqm_lag1,469607.8431372549,20315.918548380534
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_median_ppsqm_lag4,357843.1372549019,-42746.10876963104
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_median_ppsqm_growth_qoq,7.891440501043845,15354.03983067929
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_median_ppsqm_growth_yoy,41.58904109589044,44812.53723585265
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_median_ppsqm_ma4q,560877.7442600972,-66954.2501296121
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_median_ppsqm_std4q,86633.94838190408,6711.041013985836
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_transaction_count,9.0,-4541.283838124404
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_avg_age,24.666666666666668,-1618.9582587434797
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,mesh_avg_area,71.66666666666667,-1521.3056369049518
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,TimeTrend,31.0,390.42523488895495
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,Ward_encoded,6.0,1636.0983579540298
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,WardHedonicIndex,145.22949752162407,55.217289588606945
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,WardHedonicIndex_missing,1.0,0.0
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,MeshHedonicIndex,183.67397130574815,1337.901417986497
20,LinearRegression,Mesh,val,506666.6666666667,579065.5754614047,-72398.90879473806,2020-Q4,Edogawa Ward,53394627,35.693317030075434,139.87257599830627,35.68992742941708,139.84737396240234,MeshHedonicIndex_missing,1.0,0.0
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_median_ppsqm_lag1,428571.4285714286,25662.161797996232
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_median_ppsqm_lag4,365217.39130434784,-41489.982920515366
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_median_ppsqm_growth_qoq,-18.333333333333336,-58895.529226621424
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_median_ppsqm_growth_yoy,-4.166666666666674,-4459.975205134766
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_median_ppsqm_ma4q,395000.0,-244070.50653023573
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_median_ppsqm_std4q,39872.24496272199,16796.574027805764
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_transaction_count,10.0,-4007.015151286152
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_avg_age,25.428571428571427,-1785.6783833077734
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,mesh_avg_area,66.5,-1563.7627377775998
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,TimeTrend,37.0,842.6552366909145
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,Ward_encoded,9.0,940.8724268120486
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,WardHedonicIndex,127.44831256376705,18.886288576031802
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,WardHedonicIndex_missing,1.0,3.637978807091713e-12
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,MeshHedonicIndex,159.4510274746843,178.61169749037526
21,LinearRegression,Mesh,val,350000.0,294001.6144855967,55998.385514403286,2020-Q4,Katsushika Ward,53394688,35.747740025681026,139.85759854316711,35.733441040657524,139.85759854316711,MeshHedonicIndex_missing,1.0,-3.637978807091713e-12
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_median_ppsqm_lag1,640372.6708074533,-1931.4029309151301
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_median_ppsqm_lag4,571428.5714285715,-6364.098730214704
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_median_ppsqm_growth_qoq,5.916585838991284,9762.681501556755
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_median_ppsqm_growth_yoy,18.695652173913047,20159.55194430899
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_median_ppsqm_ma4q,738040.7380343442,122211.85150738679
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_median_ppsqm_std4q,92374.4783455559,5472.927339078811
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_transaction_count,25.0,4007.0151512860866
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_avg_age,33.46153846153846,-3543.4535427762603
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,mesh_avg_area,134.4,-1005.7942572775901
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,TimeTrend,57.0,2350.088576030699
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,Ward_encoded,18.0,-1144.8053666137057
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,WardHedonicIndex,126.46682616452036,16.880888854455407
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,WardHedonicIndex_missing,1.0,0.0
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,MeshHedonicIndex,64.16142470955951,-4381.868553225646
22,LinearRegression,Mesh,val,678260.8695652174,751443.8766925827,-73183.00712736533,2020-Q4,Setagaya Ward,53393513,35.64339082487774,139.64194893836975,35.596739860889826,139.6672797203064,MeshHedonicIndex_missing,1.0,0.0
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_median_ppsqm_lag1,966666.6666666666,-44441.13705873971
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_median_ppsqm_lag4,866666.6666666666,43926.57481935217
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_median_ppsqm_growth_qoq,-5.000000000000004,-21145.184443872775
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_median_ppsqm_growth_yoy,5.961538461538463,6446.688413185104
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_median_ppsqm_ma4q,898572.4942150773,293619.9196299334
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_median_ppsqm_std4q,58818.545893277,12710.248476061814
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_transaction_count,86.0,36597.40504841222
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_avg_age,21.074074074074076,-832.8265602771535
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,mesh_avg_area,67.03488372093024,-1559.367328984932
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,TimeTrend,63.0,2802.3185778325133
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,Ward_encoded,20.0,-1608.2893207084562
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,WardHedonicIndex,125.30759560988876,14.512317437314778
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,WardHedonicIndex_missing,1.0,0.0
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,MeshHedonicIndex,113.90750139369972,-2001.063159086243
23,LinearRegression,Mesh,val,918333.3333333333,930364.1025756492,-12030.769242315902,2021-Q2,Shinagawa Ward,53393508,35.61426441790938,139.72368121147156,35.58917581275321,139.73493576049805,MeshHedonicIndex_missing,1.0,3.637978807091713e-12
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_median_ppsqm_lag1,156923.07692307694,61052.635883874726
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_median_ppsqm_lag4,215330.28666389696,-67021.6591179374
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_median_ppsqm_growth_qoq,-10.784313725490202,-37522.172254035744
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_median_ppsqm_growth_yoy,-34.98360023152613,-37645.51241389774
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_median_ppsqm_ma4q,138814.10256410256,-517613.4540719659
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_median_ppsqm_std4q,23689.258461788762,20286.909765883593
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_transaction_count,17.0,-267.1343434190869
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_avg_age,29.6,-2698.4710652971085
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,mesh_avg_area,236.1764705882353,-169.44576471885708
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,TimeTrend,61.0,2651.5752438986815
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,Ward_encoded,1.0,2794.808243190698
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,WardHedonicIndex,91.84189736526758,-53.86570796956431
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,WardHedonicIndex_missing,1.0,0.0
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,MeshHedonicIndex,218.0312028534534,2982.209625764317
24,LinearRegression,Mesh,val,140000.0,32610.72718847431,107389.27281152569,2021-Q2,"Aoba Ward, Sendai City",57402790,38.27341290226016,140.86901664733887,38.24743227458458,140.88175177574158,MeshHedonicIndex_missing,1.0,0.0
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_median_ppsqm_lag1,957142.8571428572,-43200.3707072933
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_median_ppsqm_lag4,1085714.2857142857,81239.01003354715
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_median_ppsqm_growth_qoq,7.462686567164156,14140.119168360772
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_median_ppsqm_growth_yoy,-5.2631578947368585,-5640.743251754822
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_median_ppsqm_ma4q,991071.4285714284,392385.82127226127
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_median_ppsqm_std4q,43399.347937042716,16035.850810095675
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_transaction_count,15.0,-1335.6717170952907
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_avg_age,13.866666666666667,744.2995069552744
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,mesh_avg_area,39.333333333333336,-1787.0049133333341
25,LinearRegression,Mesh,val,1028571.4285714284,1056725.971837455,-28154.543266026536,2021-Q4,Taito Ward,53394643,35.71404361262242,139.78530764579773,35.70314518611221,139.7907793521881,TimeTrend,65.0,2953.061911766581
